No.,DOB,Age, Fund Value , Salary , Contributions ,EE, ER , Years ,Retirement age
2184,1/13/1980,46.00," 1,007,969.97 "," 256,300.00 "," 25,630.00 ",5%,5%,-46.00,
2185,1/14/1980,46.00," 236,666.06 "," 37,040.60 "," 3,704.06 ",5%,5%,-46.00,
2186,1/15/1980,46.00," 236,666.06 "," 37,040.60 "," 3,704.06 ",5%,5%,-46.00,
2187,1/16/1980,46.00," 600,658.64 "," 169,600.00 "," 16,960.00 ",5%,5%,-46.00,
2188,1/17/1980,46.00," 523,060.82 "," 111,300.00 "," 11,130.00 ",5%,5%,-46.00,
2189,1/1/1980,46.00," 212,459.18 "," 42,336.20 "," 4,233.62 ",5%,5%,-46.00,
2190,1/1/1980,46.00," 201,815.70 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2191,1/1/1980,46.00," 194,649.38 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2192,1/1/1980,46.00," 190,613.32 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2193,1/1/1980,46.00," 134,319.78 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2194,1/1/1980,46.00," 142,327.56 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2195,1/1/1980,46.00," 133,471.30 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2196,1/1/1980,46.00," 136,455.20 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2197,1/1/1980,46.00," 162,799.38 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2198,1/1/1980,46.00," 348,284.72 "," 61,215.00 "," 6,121.50 ",5%,5%,-46.00,
2199,1/1/1980,46.00," 370,865.04 "," 72,576.60 "," 7,257.66 ",5%,5%,-46.00,
2200,8/30/1996,30.00," 288,694.02 "," 48,615.80 "," 4,861.58 ",5%,5%,-30.00,
2201,1/1/1980,46.00," 262,001.10 "," 48,615.80 "," 4,861.58 ",5%,5%,-46.00,
2202,1/1/1980,46.00," 366,649.62 "," 72,576.60 "," 7,257.66 ",5%,5%,-46.00,
2203,2/10/1986,40.00," 613,143.32 "," 127,327.20 "," 12,732.72 ",5%,5%,-40.00,
2204,1/1/1995,31.00," 401,871.60 "," 61,215.00 "," 6,121.50 ",5%,5%,-31.00,
2205,1/1/1980,46.00," 205,236.96 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2206,1/1/1980,46.00," 471,950.76 "," 127,200.00 "," 12,720.00 ",5%,5%,-46.00,
2207,1/1/1980,46.00," 137,205.12 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2208,1/1/1980,46.00," 247,972.40 "," 44,520.00 "," 4,452.00 ",5%,5%,-46.00,
2209,1/1/1980,46.00," 131,168.54 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2210,1/1/1980,46.00," 227,828.86 "," 42,336.20 "," 4,233.62 ",5%,5%,-46.00,
2211,1/1/1980,46.00," 303,442.92 "," 52,618.00 "," 5,261.80 ",5%,5%,-46.00,
2212,1/1/1980,46.00," 3,258,694.29 "," 949,003.00 "," 94,900.30 ",5%,5%,-46.00,
2213,1/1/1980,46.00," 195,601.12 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2214,1/1/1980,46.00," 319,893.00 "," 63,663.60 "," 6,366.36 ",5%,5%,-46.00,
2215,1/1/1980,46.00," 256,522.06 "," 48,615.80 "," 4,861.58 ",5%,5%,-46.00,
2216,1/1/1980,46.00," 129,248.44 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2217,1/1/1980,46.00," 130,009.26 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2218,1/1/1980,46.00," 129,248.44 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2219,1/1/1980,46.00," 163,585.52 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2220,1/1/1980,46.00," 130,637.86 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2221,1/1/1980,46.00," 517,669.68 "," 110,668.40 "," 11,066.84 ",5%,5%,-46.00,
2222,1/1/1980,46.00," 129,248.44 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2223,1/1/1980,46.00," 134,354.00 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2224,1/1/1980,46.00," 191,029.06 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2225,1/1/1980,46.00," 189,130.38 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2226,6/19/1995,31.00," 101,587.54 "," 38,179.00 "," 3,817.90 ",5%,5%,-31.00,
2227,1/1/1980,46.00," 604,909.72 "," 148,400.00 "," 14,840.00 ",5%,5%,-46.00,
2228,1/1/1980,46.00," 178,874.32 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2229,1/1/1980,46.00," 221,203.72 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2230,1/1/1980,46.00," 221,203.72 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2231,1/1/1980,46.00," 268,554.02 "," 47,900.40 "," 4,790.04 ",5%,5%,-46.00,
2232,1/1/1980,46.00," 406,488.52 "," 89,856.60 "," 8,985.66 ",5%,5%,-46.00,
2233,1/1/1980,46.00," 219,923.84 "," 38,955.00 "," 3,895.50 ",5%,5%,-46.00,
2234,1/1/1980,46.00," 177,091.74 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2235,1/1/1980,46.00," 374,744.84 "," 72,576.60 "," 7,257.66 ",5%,5%,-46.00,
2236,1/1/1980,46.00," 181,239.50 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2237,1/1/1980,46.00," 171,175.56 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2238,1/1/1980,46.00," 191,704.68 "," 43,546.00 "," 4,354.60 ",5%,5%,-46.00,
2239,1/1/1980,46.00," 173,006.94 "," 38,955.00 "," 3,895.50 ",5%,5%,-46.00,
2240,1/1/1980,46.00," 119,909.00 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2241,1/1/1980,46.00," 152,275.44 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2242,1/1/1980,46.00," 121,813.68 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2243,1/1/1980,46.00," 157,966.04 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2244,1/1/1980,46.00," 177,193.50 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2245,1/1/1980,46.00," 178,993.50 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2246,1/1/1980,46.00," 559,854.32 "," 159,159.00 "," 15,915.90 ",5%,5%,-46.00,
2247,1/1/1980,46.00," 146,351.72 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2248,1/1/1980,46.00," 460,368.40 "," 116,600.00 "," 11,660.00 ",5%,5%,-46.00,
2249,1/1/1980,46.00," 118,398.68 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2250,1/1/1980,46.00," 193,655.94 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2251,1/1/1980,46.00," 118,998.68 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2252,1/1/1980,46.00," 118,837.86 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2253,1/1/1980,46.00," 119,250.82 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2254,1/1/1980,46.00," 118,237.86 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2255,1/1/1980,46.00," 192,264.04 "," 48,384.40 "," 4,838.44 ",5%,5%,-46.00,
2256,1/1/1980,46.00," 180,229.12 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2257,1/1/1980,46.00," 180,229.12 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2258,1/1/1980,46.00," 236,512.80 "," 44,520.00 "," 4,452.00 ",5%,5%,-46.00,
2259,1/1/1980,46.00," 293,345.12 "," 55,642.00 "," 5,564.20 ",5%,5%,-46.00,
2260,1/1/1980,46.00," 364,677.56 "," 72,576.60 "," 7,257.66 ",5%,5%,-46.00,
2261,1/1/1980,46.00," 280,868.14 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2262,1/1/1980,46.00," 119,787.48 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2263,1/1/1980,46.00," 164,520.30 "," 38,955.00 "," 3,895.50 ",5%,5%,-46.00,
2264,1/1/1980,46.00," 165,093.56 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2265,1/1/1980,46.00," 147,347.10 "," 48,384.40 "," 4,838.44 ",5%,5%,-46.00,
2266,1/1/1980,46.00," 150,234.94 "," 48,384.40 "," 4,838.44 ",5%,5%,-46.00,
2267,1/1/1980,46.00," 116,909.14 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2268,1/15/1996,30.00," 321,932.74 "," 83,475.00 "," 8,347.50 ",5%,5%,-30.00,
2269,1/1/1980,46.00," 124,133.68 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2270,1/1/1980,46.00," 191,418.48 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2271,1/1/1980,46.00," 120,227.72 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2272,1/1/1980,46.00," 115,800.50 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2273,1/1/1980,46.00," 166,486.24 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2274,1/1/1980,46.00," 162,886.24 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2275,1/1/1980,46.00," 125,458.88 "," 24,192.20 "," 2,419.22 ",5%,5%,-46.00,
2276,1/1/1980,46.00," 175,837.92 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2277,1/1/1980,46.00," 175,837.92 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2278,1/1/1980,46.00," 186,066.40 "," 35,683.40 "," 3,568.34 ",5%,5%,-46.00,
2279,1/1/1980,46.00," 176,531.78 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2280,1/1/1980,46.00," 175,603.52 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2281,1/1/1980,46.00," 173,803.52 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2282,1/1/1980,46.00," 176,832.36 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2283,1/1/1980,46.00," 227,386.38 "," 48,615.80 "," 4,861.58 ",5%,5%,-46.00,
2284,1/1/1980,46.00," 269,717.30 "," 52,618.00 "," 5,261.80 ",5%,5%,-46.00,
2285,1/1/1980,46.00," 271,078.44 "," 66,780.00 "," 6,678.00 ",5%,5%,-46.00,
2286,1/1/1980,46.00," 112,634.08 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2287,1/1/1980,46.00," 118,376.42 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2288,1/1/1980,46.00," 120,150.40 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2289,1/1/1980,46.00," 113,787.12 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2290,1/1/1980,46.00," 110,115.20 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2291,1/1/1980,46.00," 130,447.24 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2292,1/1/1980,46.00," 110,597.78 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2293,1/1/1980,46.00," 112,177.90 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2294,1/1/1980,46.00," 156,919.54 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2295,1/1/1980,46.00," 157,975.56 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2296,1/1/1980,46.00," 111,500.80 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2297,1/1/1980,46.00," 159,545.06 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2298,1/1/1980,46.00," 160,567.38 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2299,1/1/1980,46.00," 111,027.70 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2300,1/1/1980,46.00," 154,006.28 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2301,1/1/1980,46.00," 157,130.70 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2302,1/1/1980,46.00," 162,354.64 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2303,1/1/1980,46.00," 138,178.78 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2304,1/1/1980,46.00," 112,761.82 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2305,1/1/1980,46.00," 133,415.12 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2306,1/1/1980,46.00," 110,987.72 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2307,1/1/1980,46.00," 135,047.44 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2308,1/1/1980,46.00," 161,754.64 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2309,1/1/1980,46.00," 221,312.54 "," 43,407.00 "," 4,340.70 ",5%,5%,-46.00,
2310,1/1/1980,46.00," 279,430.60 "," 61,215.00 "," 6,121.50 ",5%,5%,-46.00,
2311,1/1/1980,46.00," 761,270.16 "," 233,378.80 "," 23,337.88 ",5%,5%,-46.00,
2312,1/1/1980,46.00," 332,368.74 "," 75,790.00 "," 7,579.00 ",5%,5%,-46.00,
2313,1/1/1980,46.00," 179,995.10 "," 35,616.00 "," 3,561.60 ",5%,5%,-46.00,
2314,2/7/1997,29.00," 357,227.32 "," 83,475.00 "," 8,347.50 ",5%,5%,-29.00,
2315,1/1/1980,46.00," 219,487.90 "," 55,037.20 "," 5,503.72 ",5%,5%,-46.00,
2316,1/1/1980,46.00," 120,730.92 "," 24,192.20 "," 2,419.22 ",5%,5%,-46.00,
2317,1/1/1980,46.00," 120,796.42 "," 24,192.20 "," 2,419.22 ",5%,5%,-46.00,
2318,1/1/1980,46.00," 121,066.86 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2319,1/1/1980,46.00," 164,121.16 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2320,1/1/1980,46.00," 112,298.24 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2321,1/1/1980,46.00," 159,470.22 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2322,1/1/1980,46.00," 108,631.82 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2323,1/1/1980,46.00," 148,254.30 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2324,1/1/1980,46.00," 213,916.32 "," 43,546.00 "," 4,354.60 ",5%,5%,-46.00,
2325,1/1/1980,46.00," 103,418.06 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2326,1/1/1980,46.00," 106,536.18 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2327,1/1/1980,46.00," 106,536.18 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2328,1/1/1980,46.00," 105,840.86 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2329,1/1/1980,46.00," 584,353.84 "," 162,832.00 "," 16,283.20 ",5%,5%,-46.00,
2330,8/30/1986,40.00," 353,677.68 "," 81,416.00 "," 8,141.60 ",5%,5%,-40.00,
2331,1/1/1980,46.00," 353,519.08 "," 83,475.00 "," 8,347.50 ",5%,5%,-46.00,
2332,1/1/1980,46.00," 106,604.64 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2333,1/1/1980,46.00," 160,988.42 "," 34,146.80 "," 3,414.68 ",5%,5%,-46.00,
2334,1/1/1980,46.00," 126,959.96 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2335,1/1/1980,46.00," 157,029.20 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2336,1/1/1980,46.00," 155,526.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2337,1/1/1980,46.00," 160,326.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2338,1/1/1980,46.00," 156,126.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2339,1/1/1980,46.00," 156,126.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2340,1/1/1980,46.00," 155,526.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2341,1/1/1980,46.00," 156,726.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2342,1/1/1980,46.00," 156,126.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2343,1/1/1980,46.00," 157,990.52 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2344,1/1/1980,46.00," 158,590.52 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2345,1/1/1980,46.00," 156,790.52 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2346,1/1/1980,46.00," 157,990.52 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2347,1/1/1980,46.00," 215,806.60 "," 45,143.20 "," 4,514.32 ",5%,5%,-46.00,
2348,1/1/1980,46.00," 157,808.28 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2349,1/1/1980,46.00," 106,474.40 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2350,1/1/1980,46.00," 137,188.10 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2351,1/1/1980,46.00," 104,091.08 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2352,1/1/1980,46.00," 105,215.58 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2353,1/1/1980,46.00," 154,270.70 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2354,1/1/1980,46.00," 107,691.08 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2355,1/1/1980,46.00," 105,349.36 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2356,1/1/1980,46.00," 136,706.96 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2357,1/1/1980,46.00," 160,891.18 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2358,1/1/1980,46.00," 160,891.18 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2359,1/1/1980,46.00," 130,432.30 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2360,1/1/1980,46.00," 106,294.32 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2361,1/1/1980,46.00," 151,986.22 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2362,1/1/1980,46.00," 149,034.12 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2363,1/1/1980,46.00," 133,386.52 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2364,1/1/1980,46.00," 106,059.36 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2365,1/1/1980,46.00," 145,931.26 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2366,1/1/1980,46.00," 105,967.50 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2367,1/1/1980,46.00," 140,040.18 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2368,1/1/1980,46.00," 106,810.32 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2369,1/1/1980,46.00," 152,586.22 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2370,1/1/1980,46.00," 106,044.60 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2371,1/1/1980,46.00," 107,244.60 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2372,1/1/1980,46.00," 105,967.50 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2373,1/1/1980,46.00," 107,167.50 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2374,1/1/1980,46.00," 113,393.30 "," 24,192.20 "," 2,419.22 ",5%,5%,-46.00,
2375,1/1/1980,46.00," 106,059.36 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2376,1/1/1980,46.00," 107,538.48 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2377,1/1/1980,46.00," 102,937.82 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2378,1/1/1980,46.00," 110,262.12 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2379,1/1/1980,46.00," 108,630.42 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2380,1/1/1980,46.00," 105,967.50 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2381,1/1/1980,46.00," 143,281.64 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2382,1/1/1980,46.00," 157,973.96 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2383,1/1/1980,46.00," 106,291.50 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2384,1/1/1980,46.00," 150,463.78 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2385,1/1/1980,46.00," 113,098.66 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2386,1/1/1980,46.00," 109,160.32 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2387,1/1/1980,46.00," 102,133.94 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2388,1/1/1980,46.00," 106,567.50 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2389,1/1/1980,46.00," 105,967.50 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2390,1/1/1980,46.00," 106,089.30 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2391,1/1/1980,46.00," 134,586.52 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2392,1/1/1980,46.00," 104,349.82 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2393,1/1/1980,46.00," 103,569.74 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2394,1/1/1980,46.00," 103,569.74 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2395,1/1/1980,46.00," 156,126.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2396,1/1/1980,46.00," 155,526.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2397,12/23/1996,30.00," 337,188.56 "," 83,475.00 "," 8,347.50 ",5%,5%,-30.00,
2398,1/1/1980,46.00," 185,772.32 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2399,1/1/1980,46.00," 157,325.80 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2400,1/1/1980,46.00," 104,625.60 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2401,1/1/1980,46.00," 100,627.82 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2402,1/1/1980,46.00," 104,811.72 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2403,1/1/1980,46.00," 104,707.66 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2404,1/1/1980,46.00," 101,227.82 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2405,1/1/1980,46.00," 101,227.82 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2406,1/1/1980,46.00," 100,627.82 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2407,1/1/1980,46.00," 101,192.72 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2408,12/31/1987,39.00," 101,935.80 "," 22,402.20 "," 2,240.22 ",5%,5%,-39.00,
2409,12/12/1994,32.00," 106,053.14 "," 22,402.20 "," 2,240.22 ",5%,5%,-32.00,
2410,4/24/1996,30.00," 102,420.26 "," 22,402.20 "," 2,240.22 ",5%,5%,-30.00,
2411,1/1/1980,46.00," 117,450.88 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2412,6/13/2000,26.00," 102,308.84 "," 22,402.20 "," 2,240.22 ",5%,5%,-26.00,
2413,3/4/1995,31.00," 103,946.22 "," 24,192.20 "," 2,419.22 ",5%,5%,-31.00,
2414,1/1/1980,46.00," 270,941.60 "," 61,215.00 "," 6,121.50 ",5%,5%,-46.00,
2415,1/1/1980,46.00," 101,292.26 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2416,1/1/1980,46.00," 127,698.18 "," 32,054.60 "," 3,205.46 ",5%,5%,-46.00,
2417,1/1/1980,46.00," 100,692.26 "," 22,377.80 "," 2,237.78 ",5%,5%,-46.00,
2418,1/1/1980,46.00," 198,689.24 "," 43,546.00 "," 4,354.60 ",5%,5%,-46.00,
2419,1/1/1980,46.00," 198,689.24 "," 43,546.00 "," 4,354.60 ",5%,5%,-46.00,
2420,1/1/1980,46.00," 216,092.18 "," 47,900.40 "," 4,790.04 ",5%,5%,-46.00,
2421,1/1/1980,46.00," 289,262.68 "," 67,375.20 "," 6,737.52 ",5%,5%,-46.00,
2422,1/1/1980,46.00," 150,984.66 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2423,1/1/1980,46.00," 150,100.38 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2424,1/1/1980,46.00," 247,094.72 "," 82,737.20 "," 8,273.72 ",5%,5%,-46.00,
2425,1/1/1980,46.00," 176,432.96 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2426,1/1/1980,46.00," 114,480.48 "," 34,352.80 "," 3,435.28 ",5%,5%,-46.00,
2427,1/1/1980,46.00," 101,587.54 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2428,1/1/1980,46.00," 199,259.20 "," 61,215.00 "," 6,121.50 ",5%,5%,-46.00,
2429,1/1/1980,46.00," 228,038.06 "," 61,215.00 "," 6,121.50 ",5%,5%,-46.00,
2430,1/1/1980,46.00," 101,531.34 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2431,1/1/1980,46.00," 160,049.80 "," 43,545.00 "," 4,354.50 ",5%,5%,-46.00,
2432,1/11/1999,27.00," 147,355.78 "," 38,179.00 "," 3,817.90 ",5%,5%,-27.00,
2433,1/1/1980,46.00," 116,381.54 "," 38,179.00 "," 3,817.90 ",5%,5%,-46.00,
2434,1/1/1980,46.00," 127,364.58 "," 37,040.60 "," 3,704.06 ",5%,5%,-46.00,
2435,1/1/1980,46.00," 107,364.92 "," 47,900.40 "," 4,790.04 ",5%,5%,-46.00,
2436,7/5/1996,30.00," 139,724.90 "," 38,179.00 "," 3,817.90 ",5%,5%,-30.00,
2437,1/1/1980,46.00," 112,126.16 "," 43,546.00 "," 4,354.60 ",5%,5%,-46.00,
2438,1/1/1980,46.00," 138,383.14 "," 65,110.60 "," 6,511.06 ",5%,5%,-46.00,
2439,1/1/1980,46.00," 222,371.98 "," 72,576.60 "," 7,257.66 ",5%,5%,-46.00,
2440,1/1/1980,46.00," 124,062.02 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2441,1/1/1980,46.00," 130,136.46 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2442,1/1/1980,46.00," 144,440.64 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2443,1/1/1980,46.00," 103,624.44 "," 22,402.20 "," 2,240.22 ",5%,5%,-46.00,
2444,1/1/1980,46.00," 132,170.58 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2445,1/1/1980,46.00," 124,566.58 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
2446,1/1/1980,46.00," 123,670.10 "," 31,691.80 "," 3,169.18 ",5%,5%,-46.00,
